,Unnamed: 0,judul,link,bahan,bumbu,metode
3966,3966,Daging Tahu Kuah Santan,https://resepmamiku.com/daging-tahu-kuah-santan-mela-wati,"3 cup beras, cuci bersih dan tiriskan
Air secukupnya untuk memasak nasi
1 genggam Ikan teri medan , cuci dan tiriskan
4 papan petai, kupas cuci dan tiriskan
3 siung bawang merah iris kasar
2 siung bawang putih digeprek
2 btg serai, memarkan
2 ruas lengkuas
4 lbr daun salam
5 helai daun jeruk
10 biji cabe rawit burung/ sesuai selera
Garam dan kaldu jamur secukupnya",,"Panaskan sedikit minyak diwajan, goreng ikan teri sampai garing, angkat sisihkan
Lanjut goreng pete sekali lewat saja, angkat sisihkan
Dengan memakai minyak bekas gorengan teri dan pete tadi (jika minyak kebanyakan bisa dikurangi) tumis bawang merah dan putih sampai harum, masukkan cabe burung aduk sampai rata. Sisihkan
Masukkan beras ke dalam panci rice cooker, tambah air secukupnya takaran seperti memasak nasi biasanya, kemudian masukkan bumbu yang sdh ditumis tadi dan juga daun salam, daun jeruk , serai dan lengkuas, beri garam dan kaldu jamur secukupnya, aduk rata. Masak nasi dengan rice cooker
Setelah matang aduk nasi kemudian beri pete dan ikan teri goreng. Sajikan dengan bahan pelengkap"
3967,3967,Oseng Pedas Pare Udang,https://resepmamiku.com/oseng-pedas-pare-udang-dita_dwistyani,"1 piring penuh nasi putih
2 potong dada ayam cincang kasar
2 bh buncis iris cincin
1/2 bh wortel potong dadu kecil
2 btr telur ayam kocok lepas
1 sdt kecap asin
1 sdm kecap manis
1/4 sdt merica bubuk
Garam, kaldu jamur secukupnya","4 siung bawang merah
2 siung bawang putih
3 bh cabe rawit merah","1. Tumis telur bikin orak-arik lalu sisihkan pinggir wajan, tumis bumbu halus & ayam cincang hingga harum masukkan nasi putih , potongan wortel, irisan buncis aduk rata
2. Tambahkan kecap manis, kecap asin, garam, kaldu jamur, merica aduk rata , masak hingga bumbu matang dan meresap.
3. Koreksi rasa, angkat sajikan dengan lalapan"
3968,3968,Ayam Saus Pedas Manis,https://resepmamiku.com/ayam-saus-pedas-manis-kina-nrl,"500 gr daging sapi sandung lamur
Secukupnya Garam/kaldu jamur
Secukupnya merica bubuk
1 sdm gula
6 lembar daun jeruk
1 jempol lengkuas geprek
3 serai geprek
3 liter airBihun secukupnya rendam air panas
Mie basah kuning secukupnya
Irisan kol secukupnya
Irisan tomat
Kecap
Jeruk limau
Bawang goreng
Daun bawang dan Daun seledri
Sambal cabai
Risol","15 buah bawang merah
8 buah bawang putih
6 buah kemiri
2 jempol jahe","1. Awalnya Rebus daging sapi setengah masak, lalu angkat serta buang airnya.
2. Rebus kembali daging, Masak kaldu Dalam api kecil.
3. Tumis bumbu halus ,lengkuas serai dan daun jeruk sampai harum, lalu masukkan ke kaldu.berilah garam /kaldu jamur serta merica, masak sampai mendidih"
3969,3969,Sup Bakso Ayam,https://resepmamiku.com/sup-bakso-ayam-mariaulfah1357,"Bahan A
500 gr daging ayam (aku pakai bagian paha)
250 gr udang
1 butir telur
50 gr tepung tapioka
3 sdm bawang putih goreng
2 sdm Saos tiram
1/2 sdt minyak wijen
1 sdm garam
1 sdt kaldu bubuk
1 sdt Lada bubuk
1 sdt garam
Bahan B
Kulit dimsum beli jadi
Wortel parut untuk topping",,"Haluskan bahan A menggunakan food prosesor
Ambil kulit dan isi dg isian,beri topping wortel parut
Lakukan sampai habis
Kukus selama 20mnt,bisa langsung di makan atau simpan di freezer"
3970,3970,Sambal Kemangi Udang,https://resepmamiku.com/sambal-kemangi-udang-dita_dwistyani,"250 gr daging ayam/ beef / pork, iris tipis memanjang
2 siung bawput cincang
2 butir bawmer iris
1/2 bombay potong dadu kecil
2 buah serai, ambil bagian putih, iris
2 sdm kecap ikan
1sdm saus tiram
3 sdm brown sugar
Garam bila perlu",,"1. Tumis duo bawang, bombay dan serai hingga harum
2. Masukkan daging masak sampai pucat
3. Beri bumbu, aduk lalu biarkan sekitar 2 menit
4. Aduk kembali dan biarkan sampai daging berkaramel. Aduk lalu angkat"
3971,3971,Bakmi Goreng,https://resepmamiku.com/bakmi-goreng-dapur_dyna,"1 batang bunga kecombrang
20 cabe rawit keritng
3 btr bawang putih
6 btr bawang merah
(Semua bahan iris alus)
Garam gula pasir bubuk kaldu secukupnya
3 sdm minyak panas",,"1. Siapkan bahan di mangkuk tahan panas Jadi satu semua
2. Siram dgn minyak panas aduk rata koreksi rasa jika sdh pas sajikan
Selamat mencoba"
3972,3972,Nasi Goreng Babat Semarangan,https://resepmamiku.com/nasi-goreng-babat-semarangan-rachelviann,"2 bks mie telor, rebus tiriskan (aduk2 dg minyak sedikit agar tidak menggumpal)
1 ikat sayur kangkung, rebus tiriskan1⁄4 kg ayam dada fillet potong2 dadu
10 bj jamur kancing,potong tipis2
1 sdm saos tiram
1 sdm kecap inggris
1 sdm minyak wijen
1 sdm kecap asin
3 sdm kecap manis
1 sdm saos tomat
1⁄2 sdt lada halus
1 sdt garam
1 sdm gula pasir
1 sdm kaldu bubuk","4 siung bawang putih geprek
1 btr bawang bombay iris memanjang
2 btg daun bawang iris2
2 sdm minyak utk menumis
1 ltr air
1 sdm maizena
Garam
Gula","Marinasi/rendam ayam ke dalam bumbu marinasi selama kurleb 30 menit..
Tumis bumbu, setelah harum masukkan ayam beserta bumbu perendam semuanya.. aduk2 kemudian tambahkan air.. didihkan sampe ayam matang dan bumbu meresap, cairkan maizena dengan air masukkan ke kuah ayam..aduk2 sampe agak mengental matikan api..
Tata mie rebus di piring , tambahkan kangkung, kemudian siram dengan kuah ayam.. sajikan dg saos sambal atau cabe rawit…"
3973,3973,Ayam Rica-rica Bakar,https://resepmamiku.com/ayam-rica-rica-bakar-mabela_cooking_club,"250 gr oats
300 gr daging ayam tanpa tulang
2 butir telur
Garam dan lada bubuk secukupnya
Minyak untuk menggoreng1 sdm margarin
1 siung bawang putih (cincang halus)
1 sdt oats (haluskan)
125 ml fresh milk
75 gr keju cheddar quick melt
50 gr buah naga
1/4 sdt garam
1/4 sdt lada
1/4 sdt oreganoSalad
French Fries",,"1. Katsu Blender kasar oats. Pipihkan daging ayam, cetak sesuai selera. Lumuri daging ayam di kocokan telur, lalu balur rata di oats. Simpan di wadah kedap udara lalu masukkan frezer -/ 30 menit. Goreng diminyak panas hingga matang.
2. Pink saus Keruk buah naga, peras saring ampasnya.
3. Panaskan margarin, tumis bawang putih hingga harum. Tuang susu, keju, oats yg sudah dihaluskan, garam, lada & oregano. Aduk rata. Terakhir masukkan perasan buah naga td. Aduk rata. Siap disajikan.
4. Tata katsu dipiring saji, dengan pink saus & pelengkap lainnya."
3974,3974,Bubur Ayam,https://resepmamiku.com/bubur-ayam-qiutin-kitchen,"500 gr telur ayam (8 butir) rebus
50 gr (5 sdm) kelapa parut sangrai, uleg kasar hingga mengeluarkan minyak, sisihkan
2 btg sereh geprek
2 lmbr daun salam
3 lmbr daun jeruk
1 lmbr daun kunyit (me: skip)
1 ruas lengkuas (me: skip)
1 sdt ketumbar bubuk
1/4 sdt jinten bubuk
1 sdm gula pasir
11⁄2 sdt kaldu bubuk Royco sapi
1 sdt garam
500 mil santan (me : santan instan ukuran 65 milair)","10 buah cabe merah keriting
8 siung bawang merah
5 Siung bawang putih
3 butir kemiri
1 ruas jahe
1 ruas kunyit","1. Tumis bumbu yang sudah dihaluskan dengan 3 sdm minyak goreng, masukan daun salam, daun jeruk dan sereh, tumis hingga matang dan harum
2. Masukkan telur rebus, aduk, lalu masukkan santan, masak hingga mendidih
3. Setelah santannya mendidih, masukkan kelapa parut sangrai, garam, gula, kaldu bubuk, ketumbar bubuk dan jinten bubuk, Aduk agar santan tidak pecah, cek rasa
4 masak dan aduk2 hingga menyusut dan mengeluarkan minyak, angkat dan sajikan dengan taburan bawang merah goreng"
3975,3975,Bubur Ayam Jahe,https://resepmamiku.com/bubur-ayam-jahe-laysisilia,"1 bh tahu sutera, potong-potong
3 siung bawang merah, iris tipis
3 siung bawang putih, iris tipis
1/3 bh bawang bombay, iris tipis
1 bh cabe merah besar, iris agak tebal
1 bh cabe hijau besar, iris agak tebal
2 bh tomat, potong sesuai selera
1 batang daun bawang, potong panjang2 sdt gula pasir
1/3 sdt merica
1/2 sdt maizena
2 sdm kecap asin
1 sdm kecap manis
1 sdm saus tiram
2 sdm saus tomat
100 ml air
Campur semua bahan saus dan aduk rata.",,"1. Goreng tahu sampai berkulit, angkat dan sisihkan.
2. Tumis bawang merah dan bawang putih sampai kecoklatan, masukkan bawang bombay. Aduk sebentar aja.
3. Masukkan cabe dan tomat. Masak sebentar aja.
4. Masukkan tahu goreng dan campuran saus, masak sampai mendidih dan mengental. Angkat dan sajikan."
3976,3976,Tumis Bokchoy Udang,https://resepmamiku.com/tumis-bokchoy-udang-yscooking,"Pancake :
300 gram kentang, kupas
50 gram bawang bombai
5 sdm tepung maizena
1⁄2 sdt garam
Saus, Aduk Rata:
1 sdm kecap asin
2 sdm air
1 sdm air jeruk nipis
1 sdt gula pasir
1 buah cabai rawit merah, iris tipis
2 siung bawang putih, cincang
25 gram bawang bombai, iris halus",,"Parut kentang dan bawang bombay.
Tambahkan tepung maizena dan garam aduk hingga rata.
Panaskan cetakan kue lumpur/wajan anti lengket, dengan api kecil. Tuangkan adonan pancake, beri irisan cabai , tekan-tekan.
Masak hingga permukaan cokelat. Balik. Masak hingga matang. Lakukan hingga adonan habis. Angkat.
Tata di atas piring saji. Sajikan dengan saus."
3977,3977,Capcay,https://resepmamiku.com/capcay-matthewmaureen,"500 gr Kembang kol (setelah dibuang batang dan daun sisa 250gr), potong2
Garam
Air",,"1. Rendam kembang kol di air yg udah ditaburin garam sekitar 30 menit
2. Cuci bersih, rebus 5 menit, air rebusan diberi garam 1 sdt, kemudian tiriskan airnya
3. Celupkan ke tepung basah kemudian tepung panir
4. Simpan freezer 15menit, tujuannya supaya tepung panir yg menempel di kembang kol gak gampang copot pas digoreng
5. Goreng di minyak sampai kuning kecoklatan
6. Siap disajikan dgn saus sambal"
3978,3978,Rebung Tempe Kuah Santan,https://resepmamiku.com/rebung-tempe-kuah-santan-ketutarsini,"3 buah tahu putih, potong2 goreng
3 siung bawput cincang
4 butir bawmer iris
1 batang daun bawang
3 sdm kecap manis
1 sdm saus tiram
1 sdm gula merah sisir
1 sdm kecap ikan
Garam, merica",,"1. Tumis duo bawang sampai wangi
2. Setelah layu masukkan tahu dan bumbu, tuang air sampai setengah tumisan, koreksi rasa kembali
3. Masak sampai bumbu meresap dan kuah hampir habis
4. Masukkan daun bawang, angkat"
3979,3979,Cah Bokchoy Telur,https://resepmamiku.com/cah-bokchoy-telur-yscooking,"500 gr Ayam
Air secukupnya
Garam
Kaldu Bubuk
Gula PasirTelur Asin
Tauge
Sambal","5 bh Bawang Merah
3 bh Bawang Putih
3 btr Kemiri
1/2 sdt Ketumbar
3 bh Cabe Merah
2 btr Kluwek
1 ruas Kunyit
1 ruas Jahe2 lbr Daun Salam
2 lbr Daun Jeruk
1 btg Serai
1 ruas Lengkuas","1. Tumis bumbu halus hingga harum dan matang,tambahkan bumbu lain,aduk lalu masukan ayam aduk hingga berubah warna
2. Tambahkan air secukupmya bumbui dengan garam,kaldu bubuk dan gula pasir,masak hingga ayam empuk dan matang,angkat sajikan bersama bahan pelengkap"
3980,3980,Steamboat,https://resepmamiku.com/steamboat-qiutin-kitchen,"500 gr ayam
1 buah tomat, iris
1 batang bawang daun, iris
1 ikat kemangi, siangi
5 buah cabe rawit
4 lembar daun salam
1 batang serai, iris
Garam & gula pasir
Air secukupnya
Daun pisang
Minyak untuk menumis","5 siung bawang merah
5 siung bawang putih
10 butir kemiri
2 buah cabe merah
1 ruas kunyit","1. Tumis bumbu halus sampai matang, masukkan ayam, beri air, aduk. Masukkan garam & gula pasir, aduk. Setelah airnya menyusut, matikan api. Masukkan tomat & bawang daun, aduk.
2. Siapkan daun pisang, beri daun salam, serai, ayam, kemangi & cabe rawit. Bungkus & sematkan dengan tusuk gigi. Kukus selama kurang lebih 30 menit."
3981,3981,Iga Sapi Bakar,https://resepmamiku.com/iga-sapi-bakar-qiutin-kitchen,"1 buah kentang iris kotek api/ 50gr pasta rebus
1 wortel, iris memanjang/serut
3 batang daun bawang, iris memanjang
1 bawang bombay, iris
2 lembar sawi putih, iris
2 cabai merah, iris serong
2 sosis, iris serong",,"1. Dalam mangkuk besar, campur sayur2an dan sosis, aduk rata
2. Campur semua bahan adonan basah, aduk rata, tuang ke campuran sayuran (sisakan sedikit adonan untuk cabai) aduk rata
3. Panaskan pan anti lengket, beri sedikit minyak lalu tuang semua adonan. Beri irisan cabai diatasnya, tuang sisa adonan basah, masak dengan api sedang
4. Setelah bagian bawah kering, balikkan pancake dan masak hingga matang
5. Angkat dan potong2 korean pancaje sesuai selera, sajikan dengan saus cocolan"
3982,3982,Tofu Jamur Saus Tiram,https://resepmamiku.com/tofu-jamur-saus-tiram-lim_henni,"500gr daging ikan tenggiri
250cc air es
50cc putih telur
350gr sagu tani ( sesuaikan dgn adonan).
3siung bwg putih, haluskan.
5siung bwg merah, iris”
Garam, lada, kaldu jamur secukupnya.
Minyak secukupnya.",,"Uleni ikan dgn putih telur dan air es sampai rata.
Mskkn duo bawang, garam, kaldu jamur dan lada aduk rata.
Mskkn sagu tani secukupnya aduk rata.
Baluri tangan dgn sagu, bentuk engpiang bulat” gepeng.
Goreng 1/2 matang angkat.
Gunting” spt kipas lalu goreng lagi sampai matang.
Angkat dan tiriskan.Rebus cabe bwg putih (haluskan).
Kucuri dgn jeruk kunci beri gula dan garam.
Beri air matang secukupnya.
(Asem pedas dan kekentalannya sesuai selera aja).
Sajikan engpiang dgn saos cabe."
3983,3983,Kerang Cabai Hijau,https://resepmamiku.com/kerang-cabai-hijau-dita_dwistyani,"300 g tepung terigu protein sedang
75 ml minyak goreng
110 gr air dingin
1/2 sdt garam130 gr tepung terigu protein sedang
80 gr margarin100 gr ayam suir / sosis
1/2 siung bawang bombay
2 siung baput
1 buah kentang, potong kecil2
1 buah wortel, parut kasar
1 batang daun bawang, iris
1 sdt kari bubuk instan (bisa di skip)
2 sdm sambal geprek homemade
Secukupnya garam, penyedap, gula pasir
1/2 gelas air
2 sdm minyak utk menumis dan menggoreng",,"1. Tumis bahan isian, lalu sisihkan
2. Campur semua bahan A, uleni hingga kalis. Bagi menjadi 8 bagian sama rata. Diamkan selama 1 jam dalam wadah tertutup.
3. Campur semua bahan B, aduk rata. Bagi menjadi 8 bagian sama rata.
4. Ambil 1 bagian A, gilas memanjang. Letakan satu bagian B, memanjang juga. Tutup semua dengan bahan A lalu gilas tipis memanjang, gulung dan gilas kembali secara memanjang dan gulung kembali
5. Potong masing2 gulungan jadi dua bagian. Gilas tipis potongan adonan membentuk lingkaran. Beri isian dan pilin
6. Goreng karipap pastel dg api sedang smp kuning kecoklatan lalu Sajikan"
3984,3984,Ikan Asin Gabus Cabai Hijau,https://resepmamiku.com/ikan-asin-gabus-cabai-hijau-dita_dwistyani,"2 dada ayam fillet, potong kotak
Bawamg goreng untuk taburan
Nasi putih2 siung bawput parut
Sejumput garam
1 buah jeruk nipis
Merica",,"1. Marinasi ayam dgn bahan marinasi, sisihkan
2. Saus: haluskan semua bahan kecuali daun jeruk. Lalu tumis semua bahan saus bersama dgn daun jeruk, tuang air secukupnya. Masak sampai saus kental dan berminyak. Koreksi rasa kembali
3. Panggamg ayam di atas teflon, sambil dioles saus olesan. Panggang sampai kecoklatan. Angkat
4. Sajikan sate dgn siraman saus dan bawang goreng."
3985,3985,Tahu Jamur Saus Tiram,https://resepmamiku.com/tahu-jamur-saus-tiram-fransiskaailen,"8 butir telur, rebus dan kupas kulitnya
200 gr kacang panjang, petik
5 kotak tahu ukuran kecil, goreng setengah matang
1 batang sereh, memarkan
1 ruas lengkuas, memarkan
3 lembar daun salam
8 buah cabe rawit merah, utuh
65 ml Kara Santan
Secukupnya garam, gula pasir dan kaldu bubuk
500 ml air
Sedikit minyak goreng untuk menumis","3 buah cabe merah keriting, buang bijinya
4 siung bawang putih
5 siung bawang merah
1 ruas kunyit
1 cm jahe
5 butir kemiri
1 sdt ketumbar butir
1/2 sdt lada butir","Panaskan minyak goreng, tumis bumbu halus, daun salam, sereh dan lengkuas hingga harum dan matang.
Masukkan telur dan cabe rawit utuh, aduk hingga telur berwarna kuning, tuang air dan masak hingga mendidih.
Masakkan tahu dan kacang panjang, masak hingga hampir matang, tuang Kara Santan, garam, gula pasir dan kaldu bubuk. Aduk-aduk sampai mendidih dan matikan api.
Siap dihidangkan"
3986,3986,Dumplings Ayam Jamur,https://resepmamiku.com/dumplings-ayam-jamur-laysisilia,"1 bks Indomie rasa apa az
1 btr telur bebek
1 btg daun bawang iris
Segenggam kangkung
1 bh tomat potong-potong
1 sdt saus tomat
1 sdm kecap manis
1 sdm saus tiram
1 sdm saus sambal
Garam, merica bubuk secukupnya","3 siung bawang merah
3 siung bawang putih
5 bh cabe rawit merah","1. Cuci bersih potongan kangkung lalu tiriskan
2. Tumis telur bikin orak-arik, sisihkan pinggir wajan kemudian tumis bumbu halus hingga harum lalu tuang air secukupnya tambahkan garam, merica , bumbu Indomie, kecap manis, saus tomat, saus sambal, saus tiram biarkan mendidih
3. Masukkan Indomie, kangkung dan tomat aduk-aduk sebentar hingga cukup matang. Tambahkan irisan daun bawang aduk rata. Koreksi rasa
4. Angkat sajikan"
3987,3987,Jengkol Teri Cabe Ijo,https://resepmamiku.com/jengkol-teri-cabe-ijo-kina-nrl,"1 kg nila potong sesuai selera
1 bh jeruk nipis
Garam, kaldu jamur, air, gula merah secukupnya","10 bh cabe merah keriting
7 bh cabe rawit merah
7 siung bawang merah
5 siung bawang putih
2 bh tomat sedang","1. Cuci bersih potongan ikan lalu lumuri dengan jeruk nipis aduk diamkan 10 menit. Kemudian bilas dengan air bersih
2. Goreng dalam minyak panas hingga matang/golden brown. Angkat sisihkan
3. Tumis bumbu halus hingga harum masukkan air tambahkan garam, kaldu jamur, gula merah aduk-aduk sebentar. Koreksi rasa
4. Masak hingga bumbu matang/ meresap masukkan ikan goreng aduk rata. Angkat , siap disajikan"
3988,3988,Kangkung Hot Plate,https://resepmamiku.com/kangkung-hot-plate-matthewmaureen,"500 gram daging (potong potong lalu bekukan )
130 gr es batu
21 gr garam atau 17 gram garam 7 gram kaldu jamur
15 gr bawang merah goreng (haluskan)
10 gr bawang putih goreng (haluskan)
60 gr putih telur
80 gr kanji",,"Pakai daging dalam keadaan beku tapi sudah bisa di potong (keadaan ini paling bagus untuk mulai blender daging)
Potong daging lebih kecil
Masukkan ke dalam Food Pro, tekan pulse 5 sampai 6x lalu putar tombol ke max
Masukkan es batu dari tutup Food dengan kondisi mesin tetap menyala
Proses terus sampai berbentuk bola /- 2 menitan
Masukkan garam, proses /- 1.30 menit
Masukkan bawang putih merah goreng yang sudah dihaluskan, proses kembali /- 1 menit
Masukkan putih telur /- 1.30 menit,
Lanjut yang terakhir masukkan kanji /- 1 menitan
Siap di bulat-bulatkan"
3989,3989,Oseng Kerang Bumbu Balado,https://resepmamiku.com/oseng-kerang-bumbu-balado-dishby_ifah,"Kangkung
Kacang panjang
Daun singkong
Tauge
(pas rebus tambahkan sedikit garam di air rebusan)500 gr Kacang tanah
100 gr Cabe merah keriting
8-10 biji Cabe rawit (kalau suka pedas bs tambahin lg)
50 gr Bwng putih
75 gr Kencur (kalau gak gt suka bau kencur bs dikurangi)
50 gr Asam jawa (seduh dgn 150 ml air panas aduk hingga tercampur rata terus disaring, ambil airnya aja), aku pake asam jawa yang tanpa biji
15 lembar Daun jeruk (buang tulang tengahnya)
250 gr Gula merah (iris/cincang kasar)
2 sdt Garam","1. Goreng kacang hingga matang kecoklatan dan harum
2. Tunggu kacang agak dingin blender/chopper/tumbuk kacang setengah halus (tingkat kehalusan disesuaikan selera masing2). Sisihkan
3. Goreng cabe, bawang, kencur dan daun jeruk hingga harum dan layu, tiriskan
4. Blender cabe, bawang, kencur, daun jeruk, gula merah, garam dan air asam jawa hingga halus
5. Campur kacang tanah ke bumbu yg td di blender halus, aduk rata. Setelah dingin simpan di wadah tertutup masukkan ke chiller bs tahan lama
6. Pas mau mkn tinggal ambil bbrp sendok trs seduh dgn air panas, tingkat kekentalan disesuaikan dgn selera masing2 ya, siap disajikan",
3990,3990,Tumis Labu & Pucuk Labu,https://resepmamiku.com/tumis-labu-pucuk-labu-matthewmaureen,"1 ekr ikan manyung/jambal, potong2
Cabai rawit utuh secukupnya
1 bks santan instan","3 siung bawang merah
3 siung bawang putih
10 cabai rawit merah
1 btr kemiri
2 rs jahe bakar
1 sdt ketumbar
1⁄4 sdt merica1 btg sereh
Sejempol lengkuas, geprek
2 lbr daun salam
1⁄2 sdt garam
1 sdt kaldu jamur
1⁄2 sdm gula","1. Marinasi ikan dengan jeruk nipis dan garam selama minimal 15 menit, lalu bakar ikan. Sisihkan
2.Tumis semua bumbu halus bersama dengan sereh,daun salam dan lengkuas hingga matang dan tanak, lalu air secukupnya dan santan. Masukkan gula, garam, kaldu jamur dan gula
3.Masukkan ikan, aduk merata dan biarkan bumbu meresap
4. Masukkan cabai rawit utuh dan Jangan lupa koreksi rasa
5. Mangut ikan manyung siap disajikan"
3991,3991,Oseng Tahu Bakso Tuna,https://resepmamiku.com/oseng-tahu-bakso-tuna-rinihasrita,"2 ikat Kangkung
200 gr Cumi
1 sdm Saos Tiram
1/2 sdm Kecap Asin
Garam
Kaldu Bubuk
Gula Pasir","4 bh Bawang Merah
2 bh Bawang Putih
3 bh Cabe Merah","Tumis bumbu iris hingga harum lalu masukan cumi masak hingga matang tambahkan saos tiram kecap asin,bumbui garam,kaldu bubuk dan gulapasir,
terkahir masukan kangkung masak dengan api besar sebentar saja agar tetap hijau,angkat sajikan"
